site_id,site_name,receiving_watercourse,in_conham_filter,outfall_lat,outfall_lon,distance_miles,upstream,event_start,event_end,duration_hours
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-26T15:35:00+00:00,2025-11-26T15:36:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-26T15:40:00+00:00,2025-11-26T16:02:00+00:00,0.37
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-26T16:04:00+00:00,2025-11-26T16:27:00+00:00,0.38
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-26T16:34:00+00:00,2025-11-26T16:35:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-26T16:36:00+00:00,2025-11-26T16:55:00+00:00,0.32
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-26T16:56:00+00:00,2025-11-26T17:03:00+00:00,0.12
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-26T17:05:00+00:00,2025-11-27T00:25:00+00:00,7.33
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T00:26:00+00:00,2025-11-27T00:27:00+00:00,0.02
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T01:16:00+00:00,2025-11-27T01:38:00+00:00,0.37
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T01:42:00+00:00,2025-11-27T02:00:00+00:00,0.3
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T02:02:00+00:00,2025-11-27T02:06:00+00:00,0.07
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T02:16:00+00:00,2025-11-27T02:36:00+00:00,0.33
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T02:46:00+00:00,2025-11-27T02:58:00+00:00,0.2
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T03:08:00+00:00,2025-11-27T03:10:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T03:14:00+00:00,2025-11-27T03:28:00+00:00,0.23
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T03:30:00+00:00,2025-11-27T03:40:00+00:00,0.17
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T03:42:00+00:00,2025-11-27T04:06:00+00:00,0.4
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T04:10:00+00:00,2025-11-27T04:14:00+00:00,0.07
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T04:22:00+00:00,2025-11-27T04:24:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T04:26:00+00:00,2025-11-27T04:28:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T06:12:00+00:00,2025-11-27T06:36:00+00:00,0.4
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T06:38:00+00:00,2025-11-27T06:40:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T06:42:00+00:00,2025-11-27T07:00:00+00:00,0.3
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T06:54:00+00:00,2025-11-27T13:10:00+00:00,6.27
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T07:04:00+00:00,2025-11-27T22:12:00+00:00,15.13
WXW00478,GREAT BADMINTON STORM TANK,LUCKINGTON BROOK,False,51.54659369,-2.267019659,13.495,True,2025-11-27T12:05:59+00:00,2025-11-27T12:06:59+00:00,0.02
WXW00478,GREAT BADMINTON STORM TANK,LUCKINGTON BROOK,False,51.54659369,-2.267019659,13.495,True,2025-11-27T12:07:00+00:00,2025-11-27T12:08:00+00:00,0.02
WXW00478,GREAT BADMINTON STORM TANK,LUCKINGTON BROOK,False,51.54659369,-2.267019659,13.495,True,2025-11-27T12:08:59+00:00,2025-11-27T12:12:59+00:00,0.07
WXW00478,GREAT BADMINTON STORM TANK,LUCKINGTON BROOK,False,51.54659369,-2.267019659,13.495,True,2025-11-27T12:13:00+00:00,2026-01-01T00:00:00+00:00,827.78
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T13:12:00+00:00,2025-11-27T13:25:00+00:00,0.22
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T13:28:00+00:00,2025-11-27T13:30:00+00:00,0.03
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T13:32:00+00:00,2025-11-27T13:40:00+00:00,0.13
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T13:41:00+00:00,2025-11-27T13:51:00+00:00,0.17
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T13:52:00+00:00,2025-11-27T13:53:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T13:56:00+00:00,2025-11-27T14:00:00+00:00,0.07
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T16:22:00+00:00,2025-11-27T16:43:00+00:00,0.35
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T17:33:00+00:00,2025-11-27T17:34:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T17:49:00+00:00,2025-11-27T17:52:00+00:00,0.05
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T17:57:00+00:00,2025-11-27T18:08:00+00:00,0.18
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T18:13:00+00:00,2025-11-27T18:21:00+00:00,0.13
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T18:24:00+00:00,2025-11-27T21:38:00+00:00,3.23
WXW00525,BRISTOL HENLEAZE ROAD JUNCTION WITH HENLEAZE PARK DRIVE,TRIB OF THE RIVER TRYM VIA SWS,False,51.48773377,-2.609056345,4.358,False,2025-11-27T18:54:00+00:00,2025-11-27T19:00:00+00:00,0.1
WXW00766,BRISTOL MULLER ROAD R/O HORFIELD UNITED REFORM CHURCH,HORFIELD BROOK (S),False,51.48449773,-2.578668768,3.326,False,2025-11-27T18:54:00+00:00,2025-11-27T19:23:00+00:00,0.48
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-27T18:56:00+00:00,2025-11-27T19:12:00+00:00,0.27
WXW00329,BRISTOL COTHAM BROW O/S NO 137,RIVER AVON(E),False,51.46861489,-2.593728365,3.021,False,2025-11-27T19:00:00+00:00,2025-11-27T19:08:00+00:00,0.13
WXW00015,BRISTOL CRANBROOK ROAD O/S NO 2,RIVER AVON VIA SWS (ESTUARINE),False,51.47049867,-2.594616656,3.125,False,2025-11-27T19:00:00+00:00,2025-11-27T19:02:00+00:00,0.03
WXW00040,BRISTOL KINGSWOOD NEW CHELTENHAM ROAD O/S 43,WARMLEY BROOK VIA SWS,False,51.46708026,-2.506870378,1.951,True,2025-11-27T19:08:00+00:00,2025-11-27T19:16:00+00:00,0.13
WXW01288,BRISTOL WORDSWORTH ROAD ATTENUATION TANK,THE HORFIELD BROOK,False,51.4895722,-2.572539575,3.49,False,2025-11-27T19:10:00+00:00,2025-11-27T19:14:00+00:00,0.07
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T21:39:00+00:00,2025-11-27T21:42:00+00:00,0.05
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T21:43:00+00:00,2025-11-27T21:44:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T21:45:00+00:00,2025-11-27T21:49:00+00:00,0.07
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T21:50:00+00:00,2025-11-27T21:56:00+00:00,0.1
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T22:02:00+00:00,2025-11-27T22:06:00+00:00,0.07
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T22:07:00+00:00,2025-11-27T22:08:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T22:09:00+00:00,2025-11-27T22:11:00+00:00,0.03
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T22:12:00+00:00,2025-11-27T22:13:00+00:00,0.02
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-27T22:14:00+00:00,2025-11-28T00:36:00+00:00,2.37
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T22:16:00+00:00,2025-11-27T22:54:00+00:00,0.63
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T23:02:00+00:00,2025-11-27T23:03:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-27T23:07:00+00:00,2025-11-27T23:11:00+00:00,0.07
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T00:40:00+00:00,2025-11-28T00:42:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T00:56:00+00:00,2025-11-28T00:58:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T01:04:00+00:00,2025-11-28T01:06:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T01:14:00+00:00,2025-11-28T01:20:00+00:00,0.1
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T01:24:00+00:00,2025-11-28T01:28:00+00:00,0.07
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T01:30:00+00:00,2025-11-28T01:34:00+00:00,0.07
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T01:36:00+00:00,2025-11-28T01:38:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T01:42:00+00:00,2025-11-28T01:48:00+00:00,0.1
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T01:50:00+00:00,2025-11-28T01:52:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T02:20:00+00:00,2025-11-28T02:22:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T07:04:00+00:00,2025-11-28T11:40:00+00:00,4.6
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T07:21:00+00:00,2025-11-28T12:06:00+00:00,4.75
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T11:44:00+00:00,2025-11-28T11:58:00+00:00,0.23
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T12:06:00+00:00,2025-11-28T12:08:00+00:00,0.03
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T12:07:00+00:00,2025-11-28T12:09:00+00:00,0.03
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T12:11:00+00:00,2025-11-28T12:12:00+00:00,0.02
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T12:16:00+00:00,2025-11-28T12:30:00+00:00,0.23
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T12:16:00+00:00,2025-11-28T12:19:00+00:00,0.05
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T12:21:00+00:00,2025-11-28T13:29:00+00:00,1.13
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T12:44:00+00:00,2025-11-28T12:52:00+00:00,0.13
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T12:54:00+00:00,2025-11-28T12:56:00+00:00,0.03
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T13:30:00+00:00,2025-11-28T13:31:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T13:33:00+00:00,2025-11-28T13:40:00+00:00,0.12
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T13:41:00+00:00,2025-11-28T13:43:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T13:42:00+00:00,2025-11-28T14:02:00+00:00,0.33
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T13:45:00+00:00,2025-11-28T13:46:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T13:48:00+00:00,2025-11-28T14:06:00+00:00,0.3
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T14:09:00+00:00,2025-11-28T14:21:00+00:00,0.2
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T14:18:00+00:00,2025-11-28T14:40:00+00:00,0.37
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T14:29:00+00:00,2025-11-28T14:33:00+00:00,0.07
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T14:38:00+00:00,2025-11-28T14:40:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T14:42:00+00:00,2025-11-28T14:46:00+00:00,0.07
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T14:50:00+00:00,2025-11-28T15:36:00+00:00,0.77
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T14:52:00+00:00,2025-11-28T14:54:00+00:00,0.03
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T15:02:00+00:00,2025-11-28T15:03:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T15:06:00+00:00,2025-11-28T15:10:00+00:00,0.07
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T15:12:00+00:00,2025-11-28T15:24:00+00:00,0.2
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T15:28:00+00:00,2025-11-28T15:32:00+00:00,0.07
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T15:46:00+00:00,2025-11-28T17:10:00+00:00,1.4
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T15:57:00+00:00,2025-11-28T16:13:00+00:00,0.27
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T16:15:00+00:00,2025-11-28T17:09:00+00:00,0.9
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T17:11:00+00:00,2025-11-28T21:23:00+00:00,4.2
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T17:16:00+00:00,2025-11-28T17:36:00+00:00,0.33
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T17:44:00+00:00,2025-11-28T17:46:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T17:48:00+00:00,2025-11-28T21:00:00+00:00,3.2
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-28T21:02:00+00:00,2025-11-29T01:32:00+00:00,4.5
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T21:32:00+00:00,2025-11-28T21:33:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T21:34:00+00:00,2025-11-28T21:42:00+00:00,0.13
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T21:43:00+00:00,2025-11-28T21:50:00+00:00,0.12
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T21:52:00+00:00,2025-11-28T21:53:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T21:54:00+00:00,2025-11-28T22:09:00+00:00,0.25
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T22:11:00+00:00,2025-11-28T22:14:00+00:00,0.05
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T22:35:00+00:00,2025-11-28T22:36:00+00:00,0.02
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T23:03:00+00:00,2025-11-28T23:05:00+00:00,0.03
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T23:08:00+00:00,2025-11-28T23:42:00+00:00,0.57
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-28T23:43:00+00:00,2025-11-29T00:02:00+00:00,0.32
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T01:34:00+00:00,2025-11-29T01:36:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T01:38:00+00:00,2025-11-29T01:40:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T01:42:00+00:00,2025-11-29T01:48:00+00:00,0.1
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T01:54:00+00:00,2025-11-29T01:56:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T02:32:00+00:00,2025-11-29T02:34:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T02:46:00+00:00,2025-11-29T03:10:00+00:00,0.4
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T03:12:00+00:00,2025-11-29T03:14:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T03:16:00+00:00,2025-11-29T03:18:00+00:00,0.03
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T03:20:00+00:00,2025-11-29T03:54:00+00:00,0.57
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T03:56:00+00:00,2025-11-29T04:18:00+00:00,0.37
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T04:20:00+00:00,2025-11-29T04:40:00+00:00,0.33
WXW00393,EAST HARPTREE STORM TANK,TRIB OF RIVER CHEW,False,51.30478293,-2.614449884,10.27,False,2025-11-29T04:33:00+00:00,2025-11-29T12:31:00+00:00,7.97
WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,True,51.35576722,-2.61796089,7.123,False,2025-11-29T04:42:00+00:00,2025-11-29T12:06:00+00:00,7.4
WXW00525,BRISTOL HENLEAZE ROAD JUNCTION WITH HENLEAZE PARK DRIVE,TRIB OF THE RIVER TRYM VIA SWS,False,51.48773377,-2.609056345,4.358,False,2025-11-29T05:40:00+00:00,2025-11-29T05:48:00+00:00,0.13
WXW00468,BRISTOL GLENWOOD ROAD SIDE OF NO 2 WESTBURY ON TRYM,TRIBUTARY OF THE RIVER TRYM,False,51.49280172,-2.604500077,4.469,False,2025-11-29T05:40:00+00:00,2025-11-29T06:04:00+00:00,0.4
WXW01231,BRISTOL HIGH STREET / HENBURY ROAD,RIVER AVON (S),False,51.49494442,-2.617795462,4.973,False,2025-11-29T05:42:00+00:00,2025-11-29T06:10:00+00:00,0.47
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-29T05:44:00+00:00,2025-11-29T06:00:00+00:00,0.27
WXW00398,BRISTOL EAST HILL / CHOCK LANE,RIVER TRYM VIA SWS,False,51.4924465,-2.614030994,4.737,False,2025-11-29T05:44:00+00:00,2025-11-29T05:46:00+00:00,0.03
WXW00019,BRISTOL HENLEAZE ROAD O/S EASTFIELD INN,TRIB OF RIVER TRYM VIA SWS,False,51.48917684,-2.608211379,4.4,False,2025-11-29T05:44:00+00:00,2025-11-29T05:46:00+00:00,0.03
WXW00766,BRISTOL MULLER ROAD R/O HORFIELD UNITED REFORM CHURCH,HORFIELD BROOK (S),False,51.48449773,-2.578668768,3.326,False,2025-11-29T05:44:00+00:00,2025-11-29T06:11:00+00:00,0.45
WXW01157,BRISTOL TRYM ROAD O/S NO 41,RIVER TRYM,False,51.49421322,-2.61491902,4.849,False,2025-11-29T05:50:00+00:00,2025-11-29T06:05:00+00:00,0.25
WXW00525,BRISTOL HENLEAZE ROAD JUNCTION WITH HENLEAZE PARK DRIVE,TRIB OF THE RIVER TRYM VIA SWS,False,51.48773377,-2.609056345,4.358,False,2025-11-29T05:50:00+00:00,2025-11-29T05:52:00+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-29T05:52:16+00:00,2025-11-29T05:54:06+00:00,0.03
